datetime,open,high,low,close,volume,return
20240927,123.97,124.03,119.26,121.4,209568257,-0.02128345694937117
20240930,118.3,121.5,118.15,121.44,167541402,0.0003294892915979286
20241001,121.77,122.44,115.79,117.0,230126625,-0.0365612648221344
20241002,116.41,119.38,115.14,118.85,157181787,0.015811965811965756
20241003,120.88,124.36,120.34,122.85,223461350,0.033655868742112016
20241004,124.91,125.01,121.83,124.92,190211058,0.016849816849817012
20241007,124.96,130.64,124.94,127.72,277105046,0.022414345180915785
20241008,130.24,133.48,129.42,132.89,224616431,0.04047917319135608
20241009,134.12,134.52,131.38,132.65,196383266,-0.001806004966513508
20241010,131.91,135.0,131.0,134.81,193379120,0.01628345269506215
20241011,134.02,135.78,133.66,134.8,133037375,-7.41784734069606e-05
20241014,136.47,139.6,136.3,138.07,176063369,0.024258160237388582
20241015,137.87,138.57,128.74,131.6,294111838,-0.04686028825957844
20241016,133.96,136.62,131.59,135.72,210104609,0.03130699088145894
20241017,139.33,140.89,136.87,136.93,233918361,0.008915414087828033
20241018,138.66,138.9,137.28,138.0,133009527,0.007814211640984503
20241021,138.13,143.71,138.0,143.71,201273741,0.04137681159420303
20241022,142.97,144.42,141.78,143.59,172755119,-0.0008350149606847213
20241023,142.02,142.43,137.46,139.56,224351321,-0.02806602131067626
20241024,140.82,141.35,138.46,140.41,131692390,0.006090570364001069
20241025,140.93,144.13,140.8,141.54,161020122,0.00804785983904277
20241028,143.03,143.14,140.05,140.52,129589069,-0.007206443408223739
20241029,140.26,142.26,138.9,141.25,115322871,0.005194990037005409
20241030,139.52,140.33,136.81,139.34,122359509,-0.013522123893805249
20241031,137.6,137.62,132.11,132.76,191689995,-0.0472226209272284
20241101,134.7,137.31,134.58,135.4,142065755,0.019885507683037096
20241104,137.25,138.96,135.57,136.05,141734812,0.004800590841949726
20241105,137.45,140.38,137.33,139.91,120425915,0.028371922087467638
20241106,142.96,146.49,141.99,145.61,172489939,0.040740476020298955
20241107,146.39,148.93,146.17,148.88,139426415,0.022457248815328512
20241108,148.79,149.77,146.26,147.63,122144524,-0.008396023643202577
20241111,148.68,148.85,143.57,145.26,131553254,-0.01605364763259498
20241112,146.77,149.63,146.01,148.29,140068306,0.020859149111937203
20241113,149.04,149.33,145.9,146.27,122582068,-0.013621956976195171
20241114,147.64,149.0,145.55,146.76,136843725,0.0033499692349763244
20241115,144.87,145.24,140.08,141.98,166654819,-0.0325701826110657
20241118,139.51,141.55,137.15,140.15,143242337,-0.01288913931539637
20241119,141.32,147.13,140.99,147.01,158331449,0.048947556189796515
20241120,147.38,147.56,142.73,145.89,193781103,-0.007618529351744785
20241121,149.35,152.89,140.7,146.67,295583557,0.005346493933785723
20241122,145.93,147.16,141.1,141.95,176953644,-0.03218108679348197
20241125,141.92,142.03,135.82,136.02,195569655,-0.041775272983444744
20241126,137.7,139.3,135.67,136.92,135080324,0.006616674018526503
20241127,135.01,137.22,131.8,135.34,162940567,-0.011539585159216936
20241129,136.74,139.35,136.05,138.25,92711678,0.021501403871730496
20241202,138.83,140.45,137.82,138.63,114183781,0.0027486437613020165
20241203,138.26,140.54,137.98,140.26,107666671,0.011757916756834685
20241204,142.0,145.79,140.29,145.14,168547008,0.03479252816198475
20241205,145.12,146.54,143.95,145.06,121408823,-0.0005511919525973408
20241206,144.6,145.7,141.31,142.44,129455030,-0.018061491796498075
20241209,138.98,139.95,137.13,138.81,122065235,-0.02548441449031169
20241210,139.01,141.82,133.79,135.07,146259025,-0.026943303796556517
20241211,137.36,140.17,135.21,139.31,127827516,0.03139113052491305
20241212,137.08,138.44,135.8,137.34,109971750,-0.014141124111693326
20241213,138.99,139.6,132.54,134.25,165950728,-0.02249890782000874
20241216,134.17,134.4,130.42,132.0,164201559,-0.016759776536312887
20241217,129.08,131.59,126.86,130.39,174337849,-0.012196969696969817
20241218,133.88,136.7,128.28,128.91,180031206,-0.01135056369353471
20241219,131.76,134.03,129.55,130.68,142102747,0.013730509657901013
20241220,129.75,135.28,128.22,134.7,161062294,0.030762167125803375
20241223,136.24,139.79,135.12,139.67,127968055,0.036896807720861124
20241224,140.01,141.9,138.65,140.22,74628628,0.003937853511849498
20241226,139.64,140.85,137.73,139.93,87519447,-0.002068178576522528
20241227,138.57,139.02,134.71,137.01,125583694,-0.02086757664546568
20241230,134.83,140.27,134.02,137.49,127371436,0.0035033939128532587
20241231,137.97,138.07,133.83,134.29,115156351,-0.023274419957815207
20250102,136.0,138.88,134.63,138.31,142570104,0.0299352148335692
20250103,140.0,144.9,139.73,144.47,163121666,0.044537632853734355
20250106,148.59,152.16,147.82,149.43,182174466,0.034332387346854176
20250107,153.02,153.13,140.01,140.14,253529518,-0.062169577728702574
20250108,142.59,143.95,137.56,140.11,159495609,-0.0002140716426428657
20250110,137.45,139.92,134.22,135.91,141108676,-0.02997644707729652
20250113,129.99,133.49,129.51,133.23,135472566,-0.019718931645942184
20250114,136.04,136.38,130.05,131.76,142804980,-0.01103355100202652
20250115,133.65,136.45,131.29,136.24,129791984,0.03400121432908332
20250116,138.64,138.75,133.49,133.57,138128308,-0.019597768643570324
20250117,136.7,138.5,135.46,137.71,129708716,0.03099498390357125
20250121,139.24,141.83,137.09,140.83,123205376,0.02265630673153729
20250122,144.71,147.79,143.67,147.07,161569144,0.0443087410352907
20250123,145.05,147.23,143.72,147.22,108630781,0.0010199224858911116
20250124,148.37,148.97,141.88,142.62,165302763,-0.03124575465290036
20250127,124.8,128.4,116.7,118.42,530229066,-0.16968167157481417
20250128,121.81,129.0,116.25,128.99,428358545,0.08925857118729952
20250129,126.5,126.89,120.05,123.7,293373027,-0.0410109310799287
20250130,123.1,125.0,118.1,124.65,271117385,0.007679870654810017
20250131,123.78,127.85,119.19,120.07,266006576,-0.036742880064179806
20250203,114.76,118.57,113.01,116.66,257127808,-0.028400099941700674
20250204,116.96,121.2,116.7,118.65,173897809,0.01705811760672038
20250205,121.75,125.0,120.76,124.83,188492617,0.05208596713021496
20250206,127.43,128.77,125.21,128.68,181604096,0.03084194504526172
20250207,129.22,130.37,125.0,129.84,170048558,0.009014609884985925
20250210,130.05,135.0,129.96,133.57,155348507,0.02872766481823774
20250211,132.58,134.48,131.02,132.8,134247258,-0.005764767537620563
20250212,130.01,132.24,129.08,131.14,113737337,-0.012500000000000178
20250213,131.55,136.5,131.17,135.29,146069560,0.03164556962025311
20250214,136.48,139.25,135.54,138.85,143820083,0.026313844334392877
20250218,141.27,143.44,137.92,139.4,154413166,0.003961109110551142
20250219,139.51,141.36,137.22,139.23,122174617,-0.0012195121951220633
20250220,140.14,140.66,136.79,140.11,105154896,0.006320476908712402
20250221,139.99,141.46,134.03,134.43,156604171,-0.040539576047391335
20250224,136.83,138.59,130.1,130.28,169028116,-0.030871085323216585
20250225,129.98,130.2,124.44,126.63,191663180,-0.028016579674547182
20250226,129.95,133.73,128.49,131.28,199140973,0.036721156124141174
20250227,135.0,135.01,120.05,120.15,310953361,-0.084780621572212
20250228,118.04,125.09,116.4,124.92,251350823,0.03970037453183517
20250303,123.5,123.7,112.28,114.06,304500318,-0.0869356388088377
20250304,110.65,119.31,110.11,115.99,283780609,0.016920918814658847
20250305,117.58,118.28,114.51,117.3,200065127,0.011294077075610032
20250306,113.48,115.35,110.22,110.57,224010992,-0.05737425404944585
20250307,111.25,113.48,107.57,112.69,258882145,0.019173374333001814
20250310,109.94,111.85,105.46,106.98,269307262,-0.05066997959002573
20250311,107.02,112.24,104.79,108.76,260992294,0.016638624041876993
20250312,114.12,116.76,112.88,115.74,238311139,0.06417800662008077
20250313,117.03,117.76,113.79,115.58,224187954,-0.001382408847416583
20250314,118.6,121.88,118.15,121.67,200065728,0.05269077695102964
20250317,122.71,122.89,118.03,119.53,192397372,-0.017588559217555644
20250318,117.96,119.02,114.54,115.43,223411019,-0.03430101229816773
20250319,117.27,120.45,115.68,117.52,202741518,0.0181062115567876
20250320,116.55,120.2,116.47,118.53,170622598,0.008594281824370276
20250321,116.94,117.99,115.42,117.7,165033149,-0.007002446637981885
20250324,119.88,122.22,119.34,121.41,149033671,0.03152081563296516
20250325,120.53,121.29,118.92,120.69,123158130,-0.005930318754633013
20250326,118.73,118.84,112.71,113.76,220878850,-0.05741983594332578
20250327,111.35,114.45,110.69,111.43,168787872,-0.02048171589310832
20250328,111.48,112.87,109.07,109.67,168954116,-0.015794669299111552
20250331,105.12,108.96,103.65,108.38,205996921,-0.011762560408498324
20250401,108.52,110.2,106.47,110.15,163689455,0.016331426462447007
20250402,107.29,111.98,106.79,110.42,154366201,0.002451202905129346
20250403,103.51,105.63,101.6,101.8,240836533,-0.07806556783191454
20250404,98.95,100.08,92.11,94.31,373130000,-0.0735756385068762
20250407,87.46,101.75,86.62,97.64,434484290,0.0353090870533348
20250408,103.81,105.85,94.46,96.3,349360178,-0.013723883654240154
20250409,98.94,115.09,97.7,114.33,431005014,0.18722741433021817
20250410,109.33,110.86,103.01,107.57,320786915,-0.05912708825330193
20250411,108.51,111.55,107.49,110.93,228867379,0.031235474574695665
20250414,114.15,114.29,109.07,110.71,194005991,-0.001983232669251045
20250415,110.97,113.62,110.5,112.2,160416362,0.013458585493631992
20250416,104.44,106.79,100.45,104.49,283739077,-0.06871657754010707
20250417,104.47,104.47,100.05,101.49,227874919,-0.028710881424059753
20250421,98.77,99.44,95.04,96.91,193607618,-0.045127598778204714
20250422,98.76,99.82,97.28,98.89,173367412,0.020431328036322416
20250423,104.52,104.8,102.02,102.71,174026787,0.03862877945191623
20250424,103.49,106.54,103.11,106.43,153070523,0.03621847921331911
20250425,106.86,111.92,105.73,111.01,191454295,0.04303297942309503
20250428,109.7,110.37,106.02,108.73,150002768,-0.020538690208089405
20250429,107.67,110.2,107.44,109.02,128526226,0.0026671571783316583
20250430,104.48,108.92,104.08,108.92,146120446,-0.0009172628875435684
20250501,113.14,114.94,111.3,111.61,168947169,0.024697025339698753
20250502,114.17,115.4,113.37,114.5,135853495,0.02589373712032983
20250505,112.91,114.67,112.66,113.82,93143664,-0.005938864628820983
20250506,111.47,114.74,110.82,113.54,113672254,-0.002460024600245858
20250507,113.04,117.68,112.28,117.06,150000341,0.03100228994187071
20250508,118.49,118.68,115.85,117.37,143441827,0.0026482145908082177
20250509,117.36,118.23,115.21,116.65,101968603,-0.006134446621794298
20250512,121.97,123.0,120.28,123.0,154612980,0.05443634804972142
20250513,124.98,131.22,124.47,129.93,230058113,0.056341463414634196
20250514,133.21,135.44,131.68,135.34,190607789,0.041637804971907943
20250515,134.3,136.3,132.66,134.83,162674196,-0.003768287276488813
20250516,136.22,136.35,133.46,135.4,150854119,0.0042275457984126685
20250519,132.35,135.87,132.34,135.57,132795804,0.0012555391432791385
20250520,134.3,134.58,132.62,134.38,117500792,-0.008777753190233772
20250521,133.04,137.4,130.59,131.8,203095032,-0.019199285607977234
20250522,132.22,134.25,131.55,132.83,137199061,0.007814871016691871
20250523,130.0,132.66,129.16,131.29,141358395,-0.011593766468418476
20250527,134.21,135.66,133.31,135.5,139565655,0.03206641785360653
20250528,136.02,137.25,134.79,134.81,178599928,-0.0050922509225092005
20250529,142.25,143.49,137.93,139.19,268663030,0.03249017135227361
20250530,138.69,139.62,132.92,135.13,212987664,-0.029168762123715775
20250602,135.58,138.12,135.4,137.38,129841182,0.016650632724043435
20250603,138.81,142.0,137.95,141.22,158356046,0.02795166690930273
20250604,142.19,142.39,139.54,141.92,118991196,0.004956804985129404
20250605,142.15,144.0,138.83,139.99,157398801,-0.013599210822998753
20250606,142.51,143.27,141.51,141.72,110234161,0.01235802557325516
20250609,143.21,145.0,141.95,142.63,133169356,0.006421112051933298
20250610,142.69,144.29,141.52,143.96,104457426,0.009324826474093939
20250611,144.63,144.99,141.87,142.83,117159765,-0.007849402611836642
20250612,141.99,145.0,141.85,145.0,117944639,0.015192886648463189
20250613,142.48,143.58,140.85,141.97,124352169,-0.020896551724137957
20250616,143.38,146.18,143.25,144.69,130365330,0.019158977248714404
20250617,144.54,145.22,143.78,144.12,96271764,-0.003939456769645355
20250618,144.02,145.65,143.12,145.48,113312864,0.009436580627254942
20250620,145.45,146.2,142.65,143.85,135342692,-0.011204289249381327
20250623,142.5,144.78,142.03,144.17,106361231,0.002224539450816687
20250624,145.55,147.96,145.5,147.9,116940274,0.025872234167996222
20250625,149.29,154.45,149.26,154.31,191731867,0.04334009465855315
20250626,155.97,156.72,154.0,155.02,139038894,0.004601127600285082
20250627,156.04,158.71,155.25,157.75,154504616,0.017610630886337075
20250630,158.41,158.66,155.97,157.99,115600342,0.0015213946117274002
20250701,156.26,157.2,151.49,153.3,155514563,-0.029685423128046118
20250702,152.97,157.6,152.95,157.25,121044168,0.025766470971950284
20250703,158.37,160.98,157.77,159.34,97870784,0.013290937996820462
20250707,158.2,159.31,157.34,158.24,96567997,-0.006903476841973122
20250708,159.34,160.22,158.39,160.0,96926302,0.011122345803842304
20250709,161.23,164.42,161.16,162.88,125696841,0.018000000000000016
20250710,164.32,164.5,161.61,164.1,119231559,0.007490176817288807
20250711,163.73,167.89,163.47,164.92,143530803,0.004996953077391897
20250714,165.34,165.49,162.02,164.07,100794925,-0.005154014067426549
20250715,171.19,172.4,169.19,170.7,157378091,0.04040958127628458
20250716,171.07,171.75,168.9,171.37,114175840,0.003925014645577152
20250717,172.07,174.16,170.83,173.0,113765774,0.009511583124234058
20250718,173.64,174.25,171.26,172.41,95796304,-0.003410404624277441
20250721,172.78,173.38,171.0,171.38,81541879,-0.005974131430891538
20250722,171.4,171.4,164.58,167.03,133303743,-0.025382191620959227
20250723,169.54,171.26,168.0,170.78,105426301,0.022451056696401794
20250724,172.6,173.83,171.3,173.74,90664079,0.0173322403091698
20250725,173.6,174.72,172.96,173.5,86618552,-0.001381374467595342
20250728,174.01,176.98,173.97,176.75,92733182,0.018731988472622474
20250729,177.97,179.38,175.02,175.51,108418702,-0.0070155586987270535
20250730,176.51,179.89,176.04,179.27,116908971,0.021423280724745197
20250731,182.89,183.3,175.93,177.87,151674959,-0.007809449433814897
20250801,174.12,176.54,170.89,173.72,143833660,-0.02333164670827015
20250804,175.16,180.2,174.52,180.0,99842514,0.036150126640571045
20250805,179.62,180.26,175.9,178.26,114447587,-0.009666666666666712
20250806,176.33,179.9,176.25,179.42,93887055,0.006507348816335634
20250807,181.59,183.88,178.79,180.77,112935517,0.007524244788764012
20250808,181.54,183.3,180.4,182.7,90418444,0.010676550312551658
20250811,182.05,183.84,180.25,182.06,97923132,-0.003503010399562023
20250812,182.96,184.48,179.46,183.16,99217459,0.0060419641876303665
20250813,182.62,183.97,179.35,181.59,122651780,-0.00857174055470622
20250814,179.73,183.01,179.46,182.02,91449736,0.002367971804614788
20250815,181.78,181.9,178.04,180.45,107612675,-0.00862542577738723
20250818,180.58,182.94,180.58,182.01,94742297,0.008645054031587662
20250819,182.43,182.5,175.49,175.64,134317907,-0.0349980770287347
20250820,175.17,176.0,168.8,175.4,153369771,-0.0013664313368252357
20250821,174.85,176.9,173.81,174.98,95966304,-0.0023945267958951355
20250822,172.61,178.59,171.2,177.99,127276016,0.017201965938964614
20250825,178.36,181.91,176.57,179.81,116831723,0.010225293555817805
20250826,180.06,182.39,178.81,181.77,101031883,0.010900394861242502
20250827,182.0,182.49,179.1,181.6,133817974,-0.0009352478406778886
20250828,180.9,184.47,176.41,180.17,194140424,-0.007874449339207112
20250829,178.08,178.15,173.14,174.18,168648165,-0.033246378420380696
20250902,170.06,172.38,167.22,170.78,159254898,-0.01952003674359859
20250903,171.05,172.41,168.87,170.62,113091881,-0.0009368778545496559
20250904,170.54,171.86,169.41,171.66,91189926,0.006095416715508062
20250905,168.01,169.03,164.07,167.02,150200121,-0.027030175929162237
20250908,167.55,170.96,167.35,168.31,113862374,0.0077236259130641916
20250909,169.09,170.98,166.74,170.76,104607466,0.014556473174499374
20250910,176.64,179.29,175.47,177.33,159438639,0.03847505270555174
20250911,179.68,180.28,176.48,177.17,102856413,-0.0009022725991091329
20250912,177.82,178.6,176.45,177.82,83019111,0.003668792684991873
20250915,175.68,178.85,174.51,177.75,101477932,-0.0003936565065796316
20250916,177.0,177.5,174.38,174.88,94343994,-0.016146272855133592
20250917,172.59,173.2,168.41,170.29,151543431,-0.02624656907593781
20250918,173.98,177.1,172.97,176.24,126921999,0.034940395795407975
20250919,175.7,178.08,175.18,176.67,118095177,0.0024398547435313667
20250922,175.3,184.55,174.7,183.61,197216082,0.039282277692873846
20250923,181.97,182.42,176.21,178.43,128361609,-0.028211971025543292
20250924,179.77,179.78,175.4,176.97,94352184,-0.008182480524575486
20250925,174.47,180.26,173.12,177.69,140055690,0.004068486184098941
20250926,178.16,179.77,174.96,178.19,100999495,0.002813889357870414
20250929,180.43,184.0,180.32,181.85,128200320,0.020539873169089118
20250930,182.1,187.35,181.48,186.58,161197286,0.026010448171570166
20251001,185.21,188.14,183.9,187.24,114492907,0.0035373566298637638
20251002,189.61,191.03,188.06,188.89,93500472,0.00881221961119416
20251003,189.18,190.36,185.38,187.62,91754931,-0.00672348986182425
20251006,185.46,187.23,183.33,185.54,102131274,-0.011086238140923244
20251007,186.25,189.06,184.0,185.04,98920731,-0.002694836692896385
20251008,186.57,189.6,186.54,189.11,88479599,0.021995244271509007
20251009,192.29,195.3,191.06,192.57,122524426,0.018296229707577494
20251010,193.5,195.62,182.05,183.16,169048057,-0.048865347665783876
20251013,187.99,190.11,186.0,188.32,95578226,0.0281720899759772
20251014,184.77,184.8,179.7,180.03,131491122,-0.044020815632965116
20251015,184.8,184.87,177.29,179.83,134868508,-0.0011109259567849694
20251016,182.23,183.28,179.77,181.81,120853480,0.011010398709892621
20251017,180.2,184.1,179.75,183.22,114570923,0.007755348990704514
20251020,183.07,185.2,181.73,182.64,88847536,-0.0031655932758433147
20251021,182.79,182.79,179.8,181.16,81908216,-0.00810337275514672
20251022,181.14,183.44,176.82,180.28,106525984,-0.004857584455729702
20251023,180.4,183.03,179.79,182.16,73470267,0.010428222764588435
20251024,183.86,187.47,183.5,186.26,88649206,0.022507685551163892
20251027,190.0,192.0,188.43,191.49,99573785,0.028079029313862414
20251028,193.06,203.15,191.91,201.03,207724866,0.04981983393388689
20251029,207.99,212.19,204.77,207.04,198868153,0.02989603541759922
20251030,205.15,206.16,201.41,202.89,107934092,-0.020044435857805243
20251031,206.45,207.97,202.07,202.49,103271902,-0.001971511656562508
20251103,208.08,211.34,205.56,206.88,118299033,0.021680082967060033
20251104,203.0,203.97,197.94,198.69,110730870,-0.03958816705336421
20251105,198.77,202.92,194.65,195.21,105901422,-0.017514721425335944
20251106,196.52,197.62,186.38,188.08,144224736,-0.03652476819835049
20251107,184.9,188.31,178.95,188.15,160132262,0.00037218205019140527
20251110,195.09,199.94,193.79,199.05,126548092,0.05793250066436362
20251111,195.18,195.42,191.3,193.16,113237504,-0.029590555136900343
20251112,195.72,195.89,191.13,193.8,104242597,0.003313315386208382
20251113,191.05,191.44,183.85,186.86,133567912,-0.0358101135190918
20251114,182.86,191.01,180.58,190.17,120176133,0.017713796425131045
20251117,185.97,189.0,184.32,186.6,107199129,-0.018772677078403466
20251118,183.4,184.8,179.65,181.36,136246102,-0.02808145766345116
20251119,184.75,187.86,182.83,186.52,130329686,0.02845169827966476
20251120,196.0,196.0,179.86,180.64,225890276,-0.031524769461720004
20251121,181.24,184.56,172.93,178.88,210534781,-0.009743135518157642
20251124,179.47,183.5,176.48,182.55,140259175,0.02051654740608244
20251125,174.91,178.16,169.55,177.82,199058501,-0.025910709394686537
20251126,181.69,182.91,178.24,180.26,116902266,0.013721741086492045
20251128,179.0,179.29,176.5,177.0,75086908,-0.018084988350160813
20251201,174.76,180.3,173.68,179.92,115008005,0.016497175141242826
20251202,181.77,185.66,180.0,181.46,123352984,0.008559359715429204
20251203,181.08,182.45,179.11,179.59,98365984,-0.01030530144384445
20251204,181.62,184.52,180.0,183.38,109661897,0.021103624923436648
20251205,183.89,184.66,180.91,182.41,90932385,-0.005289562656778268
20251208,182.68,187.99,182.4,185.55,133096548,0.01721396853242707
20251209,185.57,185.72,183.32,184.97,91485328,-0.0031258420910806883
20251210,184.97,185.48,182.03,183.78,103538521,-0.006433475698761959
20251211,180.29,181.32,176.62,180.93,116998132,-0.015507672216780954
20251212,181.11,182.82,174.62,175.02,127891155,-0.03266456640689763
20251215,177.94,178.42,175.03,176.29,102832206,0.0072563135641638965
20251216,176.22,178.49,174.9,177.72,93856692,0.008111634239037935
20251217,176.1,176.13,170.31,170.94,139254438,-0.038149898717083075
20251218,174.56,176.15,171.82,174.14,107674548,0.018720018720018716
20251219,176.67,181.45,176.36,180.99,146888117,0.03933616630297476
20251222,183.92,184.16,182.35,183.69,80881896,0.014917951268025753
20251223,182.98,189.33,182.9,189.21,118995936,0.03005062877674347
20251224,187.94,188.91,186.59,188.61,46128496,-0.0031710797526557366
20251226,189.92,192.69,188.0,190.53,101515865,0.010179735963098402
20251229,187.7,188.76,185.92,188.22,77956975,-0.012124074948826946
20251230,188.23,188.99,186.93,187.54,66200007,-0.0036127935394750788
20251231,189.57,190.56,186.49,186.5,78845601,-0.005545483630158832
20260102,189.84,192.93,188.26,188.85,102846699,0.012600536193029477
20260105,191.77,193.63,186.15,188.12,124920351,-0.003865501720942466
20260106,190.51,192.18,186.82,187.24,119679273,-0.004677865192430297
20260107,188.57,191.37,186.56,189.11,99550247,0.00998718222602002
20260108,189.12,189.55,183.71,185.04,113511873,-0.021521865580878985
20260109,185.04,186.34,183.67,184.86,88096346,-0.0009727626459142824
20260112,183.12,187.12,183.1,184.94,85761776,0.0004327599264306592
20260113,185.01,188.11,183.4,185.81,109038239,0.004704228398399568
20260114,184.33,184.46,180.8,183.14,104601926,-0.014369517248802643
20260115,186.51,189.7,186.33,187.05,133204354,0.02134978704816004
20260116,189.05,190.44,186.08,186.23,104412103,-0.004383854584335878
20260120,181.9,182.38,177.68,178.07,140877265,-0.04381678569510816
20260121,179.05,185.38,178.42,183.32,136597236,0.029482787667771015
20260122,184.71,186.17,183.93,184.84,96195010,0.008291512109971588
20260123,187.51,189.6,186.82,187.67,95094074,0.015310538844405919
20260126,187.17,189.12,186.0,186.47,81612352,-0.006394202589651954
20260127,187.24,190.0,185.7,188.52,100335322,0.010993725532257193
20260128,191.28,192.35,189.84,191.52,104978893,0.01591343093570985
20260129,191.34,193.48,186.06,192.51,117912137,0.005169172932330657
20260130,191.21,194.49,189.47,191.13,105827902,-0.007168458781361964
20260202,187.21,190.3,184.88,185.61,104318749,-0.028880866425992635
20260203,186.23,186.27,176.23,180.34,131728753,-0.028392866763644276
20260204,179.46,179.58,171.91,174.19,127688968,-0.03410225130309419
20260205,174.99,176.82,171.03,171.88,115537858,-0.013261381250358806
20260206,176.7,187.0,174.6,185.41,152159206,0.07871771003025363
20260209,184.26,193.66,183.93,190.04,126111491,0.024971684375168612
20260210,191.4,192.48,188.12,188.54,86950649,-0.007893075142075379
20260211,192.43,193.26,188.77,190.05,95567063,0.00800891057600528
20260212,193.03,193.61,186.51,186.94,121391012,-0.01636411470665622
20260213,187.5,187.51,181.59,182.81,105379444,-0.022092650048143758
20260217,181.77,187.15,179.18,184.97,108375723,0.011815546195503401
20260218,188.74,190.37,186.76,187.98,110954724,0.016272909120397916
20260219,187.07,188.43,185.66,187.9,83955203,-0.0004255771890625537
20260220,186.57,190.33,185.93,189.82,119047603,0.010218201170835384
20260223,191.45,193.95,189.57,191.55,114461011,0.009113897376461955
20260224,191.5,193.77,187.4,192.85,110781468,0.006786739754633064
20260225,194.47,197.63,193.79,195.56,134825554,0.014052372310085604
20260226,194.27,194.29,184.31,184.89,243177350,-0.054561259971364406
20260227,181.25,182.59,176.38,177.19,181601461,-0.04164638433663248
20260302,175.01,183.46,174.65,182.48,127494778,0.029854957954737804
20260303,178.49,180.9,176.92,180.05,114329812,-0.013316527838667103
20260304,180.41,184.7,180.06,183.04,116995641,0.01660649819494564
20260305,181.17,184.06,177.88,183.34,135133499,0.0016389860139860435
20260306,179.8,182.76,176.82,177.82,121670510,-0.03010799607287018
20260309,176.85,182.91,175.56,182.65,110121906,0.027162298953998576
20260310,182.4,186.44,182.01,184.77,124876827,0.011606898439638691
20260311,185.89,187.62,184.45,186.03,93283656,0.006819288845591798
20260312,184.03,184.94,181.75,183.14,104022510,-0.015535128742676041
20260313,184.92,186.09,179.94,180.25,113442269,-0.01578027738342247
